epoch,loss,val_loss
0,1.7894022471050046,0.42429854224125546
1,0.66028808278857543,0.399130226423343
2,0.5898369770454911,0.39573270703355473
3,0.55299582159744121,0.39585051809748012
4,0.52895326232010464,0.39028988778591156
5,0.51079853307526069,0.38592169682184857
6,0.49489610827194069,0.38667739927768707
7,0.48276493556094618,0.38356485714515048
8,0.4703045824563728,0.38450661053260166
9,0.45884027422599072,0.38874126474062604
10,0.44909820432932873,0.38235036035378772
11,0.43829250967727518,0.37953696524103481
12,0.43111129155698813,0.380139106263717
13,0.42393940030403859,0.38386121019721031
14,0.41804975381437337,0.37870238473018009
15,0.41149627013026541,0.37847187494238216
16,0.40707786607292462,0.37838295226295787
17,0.40210240703708722,0.37979791189233464
18,0.3977333921081615,0.38093836605548859
19,0.3958119405215641,0.37974884857734043
20,0.3925403858355756,0.38124853000044823
21,0.38952458784265337,0.37796033173799515
22,0.3876287330546469,0.37725413963198662
23,0.3846500167081941,0.37778297190864879
24,0.38320161446085516,0.37634245430429775
25,0.38188272240026944,0.37644395480553311
26,0.38040953935317273,0.37709088250994682
27,0.37869286231274873,0.37898000578085583
28,0.37893719544950522,0.38111294309298199
29,0.37678164488864396,0.37786408762137097
30,0.37601246093803981,0.3798072176675002
31,0.37499481704999815,0.37634146958589554
32,0.37461534434894345,0.37692933405439061
33,0.37373671522680318,0.37703523909052211
34,0.37375267611359653,0.3763965517282486
35,0.37277045616563759,0.37698981538414955
36,0.37224291232396972,0.37617764373620349
37,0.37187930318544493,0.37661727890372276
38,0.37187277555465698,0.37698860590656597
39,0.37041066091015656,0.37611314033468563
40,0.37054898588162549,0.37586464608709019
41,0.37040575942903192,0.38033486281832057
42,0.36905258561080356,0.37786068270603818
43,0.36905612657654963,0.37666497255365056
44,0.36830973825364743,0.37659819796681404
45,0.36879700606724003,0.37560534353057545
46,0.36866591894401696,0.37662914022803307
47,0.36862495510083326,0.37704234818617505
48,0.36753012175829908,0.3769299214084943
49,0.36773255917261233,0.3785358841220538
50,0.36697491454628278,0.37677557642261189
51,0.36705388755168555,0.37647440036137897
52,0.36621482226083862,0.37783265486359596
53,0.36649165169248044,0.37619079649448395
54,0.36565551760061732,0.37761689101656276
55,0.36549122670911394,0.37690284351507825
56,0.36531244939228275,0.37715767323970795
57,0.36486131458912258,0.37705022469162941
58,0.36442597861559883,0.37691258763273555
59,0.36454917358902267,0.37869914869467419
60,0.36404733842273929,0.377050685385863
61,0.3636030578163435,0.37855224932233494
62,0.3638034433013988,0.37993728493650752
63,0.36281039923991798,0.37846404065688449
64,0.36339749070833316,0.37673304726680118
65,0.36248249440822961,0.37741186966498691
66,0.36266618508212972,0.3799116735657056
67,0.36217237234115601,0.37809234609206516
68,0.36222284344007383,0.37708518529931706
69,0.36168478599134479,0.38094455003738403
