epoch,loss,val_loss
0,2997.5874257829096,2000.9982188313111
1,2339.4695113578287,2787.5475045384851
2,2181.9034895722707,2433.3570763029684
3,2070.7394538302492,2726.7809510988609
4,1985.5675672143825,2792.9285250836342
5,1899.571187216241,2786.9528377147276
6,1845.0607859336833,2918.8964057604744
7,1782.5755165119544,2983.2162281123883
8,1735.7215941241968,2924.6493124236672
9,1697.6721771162449,2929.1731693394222
10,1659.8543459520365,2915.4211757663152
11,1635.1052824812818,2964.9877830122928
12,1617.8024234431421,2887.5295702627177
13,1599.9188295686863,2857.5311908835361
14,1582.6106178977273,2916.3294077235555
15,1575.2167786214952,2869.993677442319
16,1559.5737870960997,2788.1577038501619
17,1555.5073128103095,2827.5490434333847
18,1539.4764093157592,2897.5002605272939
19,1531.4881440375757,2803.3741263208899
20,1527.5670154607185,2747.8548748888197
21,1521.9323614310083,2821.7086740654204
22,1516.5836113189982,2766.7896125942543
23,1511.2020860022169,2731.1320126646133
24,1505.8231412746588,2759.827606019674
25,1503.5881432700987,2741.0159834324554
26,1491.6712911471332,2682.8736716426829
27,1493.101688303984,2766.0457870496361
28,1486.8676622985477,2683.4440131823494
29,1485.7405073478653,2641.9888761483112
30,1481.2929022699063,2645.7014514855032
31,1473.3126207220423,2653.3366684698917
32,1469.6409459920283,2705.9547315158375
33,1465.8612029432948,2559.6922085745009
34,1460.4858273981786,2600.8337815121868
35,1456.8605275636219,2578.9934843285364
36,1456.3483888793012,2536.5446567843301
37,1450.1922896781409,2446.0085855774082
38,1445.1842031681447,2567.7557817976053
39,1442.7296542392105,2487.7911440218113
40,1438.5522913126592,2449.2250926780216
41,1439.8323993796298,2421.3712613503612
42,1437.0385333557906,2380.725629704426
43,1430.5865948335945,2453.4203249040861
44,1430.3239865882374,2383.372159090909
45,1428.6810912567371,2382.9947695412066
46,1427.832061274941,2379.6172549135117
47,1427.2578674679403,2346.0986871581617
48,1420.5257392047115,2325.2641864993761
49,1421.4515291666114,2292.5644672299809
50,1420.2375710227273,2230.416122034635
51,1417.5914028689531,2234.9832175618626
52,1415.3287806741848,2184.7016360948119
53,1411.9549393568793,2216.440023339595
54,1417.0564521783069,2169.3195137017442
55,1411.2250778470489,2190.5214623878237
56,1408.2488422507236,2098.0777221783401
57,1407.2897638079467,2095.4806027473182
58,1407.1761395787423,2225.3613716844998
59,1407.122106404657,2086.320512873699
60,1403.0306588353601,2080.158141726848
61,1403.0911348224597,2046.8278254765823
62,1397.483977104712,1979.3762487056606
63,1400.380012402012,1985.7794055663232
64,1402.5053680342137,2012.8245983399268
65,1396.2554929566363,2054.4488078387185
66,1398.356630232948,2086.1029688495646
67,1396.1735224825097,1944.5888871004142
68,1397.2894572320386,2051.5184115634293
69,1400.5605172130549,1979.3513310123726
70,1392.291108655646,1793.2768550538976
71,1394.819542378415,1898.0475045384851
72,1388.8157723555651,1911.5477009710864
73,1390.2712275813774,1939.0014553021454
74,1391.3187513067851,1863.8919716108221
75,1389.7765124895457,2027.5504058085971
76,1386.762214706019,1964.2509707545667
77,1386.9163135927211,1922.3477159887425
78,1389.2268307020629,1955.7400671894914
79,1386.5023163801143,1866.999941920667
80,1387.3027063724644,1936.6219475161959
