epoch,loss,val_loss
0,2076.0976700744973,2101.6407341061758
1,1814.5018582428659,2752.1338707884188
2,1753.2187399541986,2361.1514777456591
3,1711.9767128414098,2650.1861890664827
4,1677.3288800018875,2743.4819363940037
5,1647.4262482184831,2663.5283659462616
6,1619.3817893719845,2613.2927257502192
7,1595.6718479500666,2850.4701080192626
8,1577.3290817704278,2838.7879324421197
9,1561.2097076957475,2901.461341566217
10,1535.2911167972804,2887.4562222878612
11,1523.7884058594118,2868.6972063011099
12,1509.5302627235144,2835.7609910989272
13,1495.7687061579104,2813.6647617336848
14,1486.0292831657066,2796.9278096707067
15,1471.3992402424853,2781.0270251433731
16,1461.0119168089668,2889.9658223867618
17,1458.081003605982,2892.3666390651551
18,1451.7424136226966,2851.7933284270125
19,1438.9623725749989,2762.4054829379515
20,1433.6521418662555,2779.4879384782221
21,1425.6130918543849,2688.9621768714819
22,1419.8619695356001,2735.4052683555583
23,1415.6624705169552,2667.2520848406302
24,1404.3407281261427,2787.5984989188946
25,1404.0636444379807,2617.6923799085334
26,1392.4412472221977,2735.4081155911481
27,1389.7523861313009,2722.6679580675514
28,1383.1616668297956,2690.3362311117712
29,1385.4660644761659,2637.9602201165239
30,1377.3289573269099,2713.7902096705407
31,1374.6553465460506,2642.0604105959937
32,1368.9812810544295,2643.6841768250188
33,1362.9680787284854,2716.1324071892259
34,1360.3700185727514,2541.7050702428046
35,1353.1107548922132,2596.9231120897939
36,1352.8990766525988,2613.8323768220316
37,1346.9309485245758,2474.8187472619743
38,1343.7295164264522,2484.1995390160364
39,1338.0778381877594,2557.9167826870485
40,1337.9404745940758,2472.722203231202
41,1333.654873333503,2491.836881081736
42,1331.666996772625,2471.2288032214119
43,1326.9116289276319,2522.8931497915783
44,1325.9885459660854,2415.7842012598239
45,1322.3114783696383,2406.2727231242034
46,1319.128669136828,2420.3122029656965
47,1312.7869213387937,2367.970297088234
48,1308.2095434607179,2392.9517724775314
49,1310.8632654439912,2390.1277757772673
50,1300.5841767889638,2353.8178383204122
51,1307.4657194858319,2294.4524494129009
52,1301.0149726450061,2253.2642739295147
53,1297.1107277731574,2349.7406963131239
54,1297.7014905066255,2303.2369399285458
55,1291.3704221559137,2295.6514842795841
56,1290.2029844048609,2317.3971158840336
57,1288.6334627121969,2209.4189469719095
58,1281.2719093170108,2312.8916844292626
59,1281.8189247969458,2200.3045594143282
60,1280.5353297935246,2119.3941263540783
61,1273.7063219611175,2094.9337634246231
62,1272.9028233909391,1948.0569330959272
63,1272.7380101516051,2110.9803604735289
64,1268.179366771659,2034.2553680860703
65,1267.9129448124218,2169.5508902524625
66,1261.3049505801864,2046.1699794357676
67,1262.0065774654793,2046.2359499870565
68,1261.5437750177323,1901.8379762920163
69,1260.5132461726419,1993.9495356972175
70,1254.9425763324234,1920.9327505625399
71,1251.3704476390708,1969.4951076458954
72,1255.0608316135658,1913.8529874142084
73,1252.1660265233122,1870.2926166440434
74,1247.5344791952373,1801.2682288209564
75,1244.0556941077411,1809.0842218779869
76,1241.4005592838689,1822.721852680942
77,1243.3368181665694,1823.4265508011629
78,1237.9286168848357,1848.9879858751062
79,1238.557842987625,1908.8762335635488
80,1235.1864843141723,1680.667856117579
81,1237.7009774795249,1757.6162653868748
82,1233.422004005602,1566.0946218122742
83,1231.0562371340011,1570.8597476411494
84,1229.7679598884972,1638.180491069058
85,1230.6013908688642,1541.804964413963
86,1226.4270255238932,1559.2267730375822
87,1223.9071601127489,1598.5941547922087
88,1219.556732166214,1605.6327534872491
89,1221.8883037747146,1593.9014535805079
90,1218.8169906345481,1568.706777152918
91,1221.6069977394181,1499.8593795633763
92,1217.3513935416004,1631.9158150438748
93,1217.0700696727022,1561.1112661045693
