epoch,loss,val_loss
0,2222.2716842301334,1897.0417142364061
1,1919.1527582912397,2515.9702312304189
2,1800.9415571525528,2536.9852022156438
3,1740.2106097666206,2550.9259061205662
4,1707.9056072899518,2549.9604450702263
5,1668.251486727213,2403.9807562426986
6,1648.1856566034542,2689.1348996223182
7,1627.630346928599,2672.1847511881374
8,1600.3896372364857,2739.522176348768
9,1582.1410332147409,2751.3531347905159
10,1568.3033172425924,2748.6479114671833
11,1554.1360278133629,2882.6332592960121
12,1543.917152113092,2799.1306038259345
13,1533.8118677649745,2792.0131261366955
14,1514.6797050275129,2865.5525750716865
15,1508.896026792826,2824.691834170229
16,1492.8936279089448,2799.7331991009319
17,1490.3229752299942,2742.6390390193556
18,1478.3664672125572,2825.5126563163763
19,1470.3156107705634,2796.2610674317652
20,1462.2730107206153,2806.5731090198865
21,1458.2347245131293,2788.5858344091839
22,1447.595281064561,2760.363008691987
23,1446.2358813808444,2714.1118193102166
24,1437.0612251586394,2779.1954514755471
25,1432.8884022728103,2745.6841075446714
26,1426.9004168125564,2699.9703185568446
27,1422.790333970685,2792.7067155473396
28,1419.0921386096472,2753.2239190606415
29,1415.818876540347,2714.7696096570994
30,1412.5243578500026,2647.1127174656172
31,1404.6911729992501,2685.1654373207839
32,1401.07222792529,2737.0287451213362
33,1395.6252419626501,2611.8479663521534
34,1393.0275304335705,2701.5121506113264
35,1393.1246661475482,2633.2773006053526
36,1390.7903224585314,2604.2150374860607
37,1381.6217349562082,2543.3218321042641
38,1376.4023388754845,2689.4003211372265
39,1377.0580530417806,2699.4361374173614
40,1369.6750042833507,2624.5019191071051
41,1372.3412437212091,2566.6036317836661
42,1367.0000087118999,2594.0411108336211
43,1365.202514129872,2647.7169028697826
44,1363.8687056522806,2558.5274445591281
45,1357.2123944096982,2696.8063448352536
46,1358.5767315108592,2605.3540711123355
47,1358.7803645494537,2555.513476064677
48,1350.5730135519827,2515.9507516295403
49,1351.8214939477186,2565.1287562808652
50,1345.2767094925691,2590.4213489671833
51,1343.9480032325298,2514.0497507566906
52,1345.2445598333288,2610.2890948584854
53,1336.1693969830276,2584.3760587032712
54,1342.1173863180027,2556.4857844609573
55,1335.215652712139,2548.8200469944777
56,1329.2887583613497,2417.1144370287275
57,1330.3224875191661,2572.8973093089553
58,1331.3786475376851,2614.9332863443874
59,1327.8075960818853,2485.6251850241611
60,1323.1546327498572,2463.359965127509
61,1322.2422816196336,2424.2927733545293
62,1315.0415036988238,2413.3798732708951
63,1320.7107504534335,2476.9457711193049
64,1320.0090803925832,2500.2800846796677
65,1311.6691468788997,2418.2447546065209
66,1311.6082646476077,2436.2318904491026
67,1310.3086825802657,2328.7615648397673
68,1311.72175358308,2458.4505363211556
69,1308.3415702618879,2435.8064255240415
70,1303.5179620708766,2307.269073667826
71,1303.3821301715498,2458.7176008589104
72,1298.3593215358997,2318.8771848200536
73,1295.5204679866715,2349.4963567664081
74,1298.1711080416644,2360.4756962882329
75,1296.9919228241822,2417.9666336305891
76,1294.2895832434488,2340.2190636283985
77,1288.7221472779877,2317.8288812758869
78,1293.3485733848968,2414.6438110662702
79,1285.919289017696,2237.0731899161001
80,1288.5394414157915,2348.0256750063058
81,1286.7865784158116,2212.7382028429006
82,1283.7325298921883,2374.51403549311
83,1280.2262275067039,2169.2012513192308
84,1275.3381825255051,2318.5251247046249
85,1278.4620996052265,2179.7259321318102
86,1274.3891282126169,2300.1094664749494
87,1271.7490779387313,2210.4040228650038
88,1272.1172154506789,2220.6836458139737
89,1273.7367921373859,2189.7964014460094
90,1268.3746488793179,2281.994105362548
91,1269.6177318900343,2137.5441556426563
92,1265.9644828284304,2157.0291732489909
93,1260.8247283961475,2095.6974904749895
94,1261.575295654919,2096.3786635613583
95,1264.4694263130907,2054.1193654749895
96,1260.7714234435568,2131.1021721255706
97,1255.4185580996609,1999.8546846790039
98,1257.4340078763873,2081.6827692308971
99,1252.4595728430995,2175.3394210154261
100,1256.3074934059214,2027.2599359219016
101,1252.2315913405373,2006.4163508257222
102,1252.9393678728361,2014.5979147030321
103,1252.8839753830746,1951.1203279325084
104,1252.3849647541419,2079.3704795610529
105,1245.0150581042242,2072.3058283440419
106,1244.2871617501128,2039.3597871558384
107,1243.7695969522456,2040.4374033393958
108,1244.5062697158594,1910.5121603603575
109,1237.524967320004,2015.9388084444031
110,1244.5565306891197,1886.4571727146613
111,1237.5308732103269,1910.5401241072377
112,1237.4128661175957,1960.5602641531038
113,1237.4648801532962,1821.0416215168993
114,1235.8676875008298,1865.5283661536878
115,1239.4445291549955,1894.9282479622452
116,1233.8039310166871,1851.1094712457518
117,1231.613442679432,1975.0889103321474
118,1231.0230896462804,1914.3801418878106
119,1229.2025226343458,1900.5632971388461
120,1229.3924576622405,1919.4692905526497
121,1222.6977196290723,1901.1363375006638
122,1224.0667868770577,1940.7838121282923
123,1227.4015051259159,1876.00632152055
124,1218.795933025817,1919.9460343431394
125,1223.4823874941092,1871.5407513640346
126,1223.8445303373248,1887.8815459556872
127,1219.3494393892377,1869.2853875302012
128,1217.8935340485941,1891.7637744472506
129,1216.3471013849432,1937.1603763291871
130,1216.7492079430956,1832.0730106998726
131,1214.5903544332784,1876.4392610483485
132,1212.0128446074998,1883.9242207827767
133,1215.3627544911919,1864.5674986600268
134,1211.4172215490089,1906.0156475057415
135,1214.8168446452514,1916.6809144259107
136,1210.3444924820451,1850.2954712432629
137,1211.5802161152726,1976.0257776822696
138,1209.6462626882601,1859.4523212235158
139,1207.2477306537742,1912.6301233231666
140,1207.9817258045648,1982.6111617691961
141,1204.7729861924684,1870.8533496840485
142,1203.8576839579903,1876.8424857373752
143,1206.7264390814173,1872.476288801143
144,1203.3071306175161,1921.8773416342528
145,1206.1548496657949,2005.7180794948426
146,1200.1397905244398,2001.1744410693898
147,1204.2062008192504,2008.9327798096326
148,1200.5490458706424,2142.2184282819803
149,1202.858416535435,2045.0538407862946
150,1199.7850103775322,2081.9433218308595
151,1200.0827350989175,1961.3013995874708
152,1194.2229629814776,2045.0498464838772
153,1198.1976125453018,2130.8901495791738
154,1192.7196673941794,2058.4723393027825
155,1194.811350444058,2090.3877917656782
156,1200.4192619485782,2063.6273051272437
157,1194.2680310919413,1981.3466355057217
158,1192.4333182361638,2093.108807067093
159,1193.412318927308,2093.8208690244664
160,1196.5471411796577,2145.3615813923775
161,1191.3876513381479,2090.4090867605673
162,1190.9390438731282,2607.3423496657947
163,1192.4460518187957,2263.1266712328083
164,1187.9596127726411,2410.3125423149427
165,1188.4022110490953,2208.0472199497531
166,1190.2544174518439,2177.7067128507992
167,1188.7334071493999,2105.5869997295163
168,1185.6522460522647,2460.0534068507063
169,1190.3860330508742,2499.5375617715194
170,1185.5593626270279,1964.7610288504939
171,1184.0651178740807,2227.5367894201027
172,1187.4704799862766,2315.0744039815872
173,1185.3395461971313,2707.080462278303
174,1180.8632645003352,2328.4843473086039
175,1181.104722482427,2593.0679038670878
176,1182.3813524270524,2453.5046459317919
177,1187.2967463439061,2708.2634700493177
178,1180.1664868454459,2353.9942904904219
179,1177.5727669741,2362.0954116912039
180,1178.8823936546669,2721.5323334907007
181,1181.3340605522681,2559.9840912409727
182,1179.2008518682462,2916.7801036591641
183,1177.2112051834974,2938.8718211936466
184,1181.6104452154245,2713.7510739490958
185,1178.178628226307,2943.8825250073014
186,1178.9491623819331,2862.9490110126712
187,1174.5703242714362,3339.9606177525288
188,1176.2663920620487,4224.84199662642
189,1176.1359629926787,2925.2963525971418
190,1172.6815650181538,3434.5801233439092
191,1173.8363714874449,3496.4422325322257
192,1175.9366872004766,4336.7597946646665
193,1172.405373676206,2783.6658714637983
194,1175.3011376081936,3108.8891653419046
195,1170.5162250839662,2642.2056732307374
196,1175.3981368357383,4321.1923132210131
197,1173.173312930202,4744.6016496189995
198,1167.5050692367877,3003.6295990534727
199,1168.0465507410092,3138.902581045561
200,1174.0631288643499,4007.2342945186383
201,1170.7472765978455,3801.7508656932018
202,1169.2820992546763,3764.3887497635342
203,1169.2083436873572,3778.9412326342795
204,1168.6164413879965,5180.2359277924543
205,1168.0244563774427,6021.6728299901761
206,1165.1158493936518,4446.8115230226476
207,1167.3070774126984,4692.5146151455965
208,1168.1643914779365,4590.7047437539823
209,1165.9560450421823,7302.3730887750899
210,1169.252610147455,4008.7740912036361
211,1164.8807715818652,4479.9093570368923
212,1167.5324344035419,5855.2325425970421
213,1162.5631149149388,6447.1686863409022
214,1167.0911838787536,4616.2614196414352
215,1161.7778275715868,4416.0044763608821
216,1162.5067964228108,5440.7259872034638
217,1162.0995590741491,6714.9919353734667
218,1158.4249524268034,6115.3822684211054
219,1161.9750990563768,6178.3349957850996
220,1162.5531916978912,4754.0748567929586
221,1161.9684876058702,9234.5208938326377
222,1163.0950638893405,6708.3710716591104
223,1163.5716221889602,6153.1675667580448
224,1156.8238987951027,8754.5870565642927
225,1164.759672127645,10290.037110412131
226,1158.0511680479867,9162.1424667371357
227,1157.8406848113418,5020.7611712485732
228,1158.6537156149607,8212.1997524575854
229,1157.8626372953947,7785.8679849499858
230,1156.8935800972083,4602.4269652386893
231,1157.2603981193083,6858.3204966944559
232,1158.1406893539752,11573.398859197443
233,1158.0939754722679,9568.0733106381431
234,1155.2000641154352,8086.6222022355569
235,1153.8489889632674,7578.444620215093
236,1156.9246951146154,6824.9631417144019
237,1151.4959879626433,5042.8121684292364
238,1157.2560812691661,8964.2883788232793
239,1153.682425629414,13620.596739426242
240,1154.7500571977716,9804.4326421823553
241,1157.1299867330208,11052.812977702515
242,1149.4676794734362,7026.3030680200254
243,1146.9551407677093,11912.570397233598
244,1155.029384512565,13396.735153781628
245,1152.7449808566371,8735.8337593175838
246,1148.4940375860403,8565.5912030138188
247,1154.1545666327595,10934.466673248991
248,1152.9384056227432,15389.586770212438
249,1149.7366311228063,11864.977631367154
250,1153.0942748919724,20630.334386781808
251,1150.722698513086,15180.359410469879
252,1151.8779845517272,15938.011517028031
253,1147.5177567189492,20877.878827635475
254,1148.9639438833335,12802.265123443474
255,1148.9268201959264,34016.796377799423
256,1148.1516834605825,16140.110410886391
257,1147.3576872249528,15865.382665642257
258,1150.6413033354961,16360.008550522381
259,1148.8070240004547,21711.528618072796
260,1149.2976776874966,16857.046368050393
