epoch,loss
0,2.0303672883740584
1,0.76915427094892319
2,0.64237682227774162
3,0.59105022909605631
4,0.56351746195603325
5,0.54705057845896354
6,0.53316724911818036
7,0.52303169961289864
8,0.51445308386388677
9,0.50668839960480516
10,0.5005240582901499
11,0.49290534420667781
12,0.48810095044419816
13,0.48171350997670187
14,0.47672905710161378
15,0.47217627090361453
16,0.46676012009139295
17,0.46229687355377752
18,0.45856096601599583
19,0.45366073835074255
20,0.44876017634068494
21,0.44556468666490651
22,0.44112823684902297
23,0.43738376788552041
24,0.43425802858141455
25,0.43059424047722766
26,0.42770128962381376
27,0.42504747126899334
28,0.421555872682644
29,0.41867724923497956
30,0.41539602599147224
31,0.41328680456575489
32,0.41056126633497037
33,0.40875933722228458
34,0.40541918972588104
35,0.40350015473592543
36,0.40140000380494673
37,0.39943496352466551
38,0.3977670212397757
39,0.3966416511077272
40,0.3945420993208561
41,0.39236740332663705
42,0.39127155411583575
43,0.38984709174331761
44,0.38815392966827622
45,0.38729123350070871
46,0.38597503889595036
47,0.38541396174822812
48,0.38408164329745847
49,0.38266517647096643
50,0.38151293185175111
51,0.38104125859377824
52,0.38008572855640366
53,0.37932223917754448
54,0.37855122509695915
55,0.37737540969544131
56,0.37686124474377086
57,0.37613155935769493
58,0.37550415127011744
59,0.37406781564831088
60,0.37380049292646023
61,0.37293982072530879
62,0.37279445661798766
63,0.37231261643540597
64,0.37102653341286856
