epoch,loss
0,2.0625683863282851
1,0.71474824165520456
2,0.63097111423216434
3,0.5978831590517707
4,0.57788267344965238
5,0.56285738675733621
6,0.55065259001339262
7,0.53817595784430916
8,0.52696161219121318
9,0.51820967733131151
10,0.50739244080108148
11,0.50044134880780522
12,0.49234305945751461
13,0.48612696076135919
14,0.48132898387215706
15,0.47695885550068773
16,0.46850143486390944
17,0.46595172541539953
18,0.4603962003172416
19,0.45534320104786236
20,0.45133051231665455
21,0.44718709401786327
22,0.44259987635861919
23,0.43876396708757331
24,0.43489425485629751
25,0.43127299938350916
26,0.42872958120120608
27,0.42558073315202544
28,0.42186818454090669
29,0.41946663144651963
30,0.41596958810544532
31,0.41283211919843504
32,0.41112919799659564
33,0.40854781864048995
34,0.40592194267589116
35,0.40494795218515006
36,0.40200940792894235
37,0.40024834670855297
38,0.39771666723991866
39,0.3964193455429505
40,0.39504659973570833
41,0.3930243205319604
42,0.39165261177265126
43,0.38970860191013501
44,0.38851945752116002
45,0.38714049280742591
46,0.3856206403883255
47,0.38521984245871072
48,0.38397074077764282
49,0.38268452694477595
50,0.38176820226742519
51,0.38023205982197239
52,0.37897366481711681
53,0.37875870775188442
54,0.37790555338901671
55,0.37641374981435743
56,0.37591917533427477
57,0.37485573608833161
58,0.37478667837770091
59,0.37408414760442532
60,0.37278456352246198
61,0.37259714600994537
62,0.37201079112761049
63,0.37175290397894772
64,0.37106007149281062
