epoch,loss
0,1.9944876460763423
1,0.71730612578761321
2,0.62309533479097101
3,0.59221746772527695
4,0.56950822464473871
5,0.5563354927277111
6,0.54436070374820544
7,0.53091026034773048
8,0.52163016225170833
9,0.51238257909679541
10,0.5037848537423365
11,0.49735319393727445
12,0.49175340378575999
13,0.48446021419342444
14,0.47818150723595981
15,0.47404628056708886
16,0.46863182621967531
17,0.46269188136996137
18,0.45930321180545119
19,0.45442645223406347
20,0.44932315375088999
21,0.44611586174806173
22,0.44191237705071335
23,0.43786025336822088
24,0.43477953393417207
25,0.43143948481377697
26,0.42723120084923244
27,0.42550045917944418
28,0.4211972202984211
29,0.41949474080668198
30,0.4154934598254445
31,0.41362479446536821
32,0.4109846765337431
33,0.40845774808574631
34,0.40583699725001404
35,0.40452938783994835
36,0.40124047798630985
37,0.39976278532539372
38,0.39743371996218746
39,0.39637354281528486
40,0.39582998487774446
41,0.39284916335473891
42,0.39148928281729634
43,0.38977863131414936
44,0.38843221559553692
45,0.38700983746220236
46,0.3864159097733057
47,0.38447985338533053
48,0.38397001519637264
49,0.3821778012763547
50,0.38223093547655834
51,0.38084317587882927
52,0.37976188597309851
53,0.37921793509841611
54,0.37756288531438814
55,0.37768514000851178
56,0.37634022511622828
57,0.37571962145359622
58,0.37508987218303524
59,0.37422996172276529
60,0.37348353538824164
61,0.37314310309517645
62,0.37221980273075728
63,0.37217992704118724
64,0.37163012359372299
