epoch,loss
0,1.9978701122833982
1,0.7418005666088151
2,0.63450515312750055
3,0.59764740336686373
4,0.57542773390836688
5,0.55951536254471412
6,0.5460061948220043
7,0.5325031698195507
8,0.52148074081734475
9,0.51316031194089551
10,0.50741299670999462
11,0.49722880473279435
12,0.49066553246634809
13,0.48549375845038373
14,0.47778547478272865
15,0.47255687648430467
16,0.46775581584433501
17,0.46331079743559594
18,0.45787129401350801
19,0.4536602313670775
20,0.44858986845887872
21,0.44524492789059877
22,0.44086465482478554
23,0.43760937996937527
24,0.43417378326715983
25,0.43088169723911129
26,0.42707144236192107
27,0.42429764182104363
28,0.42119728136078821
29,0.41800490535957657
30,0.41653109850038006
31,0.41350584884133673
32,0.41098570189965161
33,0.408924447696494
34,0.40566071677629068
35,0.40328628004973999
36,0.40153527747758705
37,0.40019018767887482
38,0.39761687683589431
39,0.39591708157778432
40,0.39499345591858676
41,0.39305983372437564
42,0.39129419620756223
43,0.38986704085508117
44,0.38865907146069018
45,0.38718350749948749
46,0.38646301906555891
47,0.38439618255538138
48,0.38406898779794574
49,0.38254378310850135
50,0.38147376186173892
51,0.38046118068387325
52,0.37984384290631051
53,0.3783716808842576
54,0.37725470911549486
55,0.37697079097447189
56,0.37673818490103533
57,0.37583990251321509
58,0.37492276815211645
59,0.37397610904324963
60,0.37361697494254814
61,0.37255483804999484
62,0.37243834202704224
63,0.37180219949020638
64,0.37197983943168883
