epoch,loss
0,2.0351250546215023
1,0.71703670331803349
2,0.62852478810869483
3,0.58668685208439175
4,0.56174509229300462
5,0.54517833918899949
6,0.53566986879171885
7,0.52394637578855385
8,0.51755051436307642
9,0.50921784740184317
10,0.5029525279026964
11,0.49704587609385664
12,0.48881688232169201
13,0.48449012264609337
14,0.47852704542405577
15,0.4737195179230817
16,0.47003938865078532
17,0.46511361764177034
18,0.4589390916061466
19,0.45540090759649227
20,0.45022864826023579
21,0.44581663080126693
22,0.44260863226878905
23,0.43809992326018604
24,0.4348021953407189
25,0.43079843384254241
26,0.42902163086135103
27,0.42555931840172928
28,0.42293404388929839
29,0.41969386427460803
30,0.41643889491324837
31,0.41470048598864157
32,0.41146233797316317
33,0.4093184479228828
34,0.40664274478331208
35,0.4045816263102967
36,0.40267100274238898
37,0.40035520653928752
38,0.39777378205452923
39,0.39653899532783293
40,0.39507698206959857
41,0.39428536156597344
42,0.39125159249195585
43,0.39064333144494373
44,0.3884919865421303
45,0.38816311655809049
46,0.38661659002789983
47,0.38500587342549925
48,0.38403720584819501
49,0.38352467099447612
50,0.38179601771433069
51,0.3809654085046571
52,0.38002487606085511
53,0.37872298233939899
54,0.37782250962260627
55,0.37749158303536801
56,0.37584023331494437
57,0.37539235233207757
58,0.37514590674444387
59,0.37366333962215675
60,0.37340456692744856
61,0.37227126050983433
62,0.37173081270378566
63,0.37161860519858159
64,0.3714503169302707
