epoch,loss,val_loss
0,1390.0337643424839,1210.4932072925621
1,1296.5462558587528,1202.5713387423914
2,1286.8931980181671,1195.183068140768
3,1279.5288426635016,1184.2543263251152
4,1276.6444430160846,1176.2905160095524
5,1272.157617923863,1178.2491222819447
6,1269.9390396208912,1172.9344227605
7,1267.0625376737817,1174.6488875781654
8,1264.0624763793426,1169.1878331093762
9,1262.1926096848947,1169.646448881492
10,1258.1993512175502,1183.5789514370506
11,1260.3661151325286,1167.8332430821788
12,1255.9228375093758,1164.1566689536876
13,1255.0946665126182,1183.1499306743822
14,1250.9365806093435,1175.6050891564769
15,1248.3323925086372,1166.8845266960964
16,1249.2577998210741,1165.9586658895585
17,1248.626948483839,1164.6551473741274
18,1246.5440336242002,1169.0962844134372
19,1241.1399834307961,1171.2681925149984
20,1244.2890894654047,1163.3143948334521
21,1240.4694997160336,1161.1717682245339
22,1241.6030562537751,1173.4246443557629
23,1241.3470156142139,1164.5617272845179
24,1236.5163898840738,1161.6430894019982
25,1238.3884412430057,1162.293790944424
26,1236.6649218926311,1161.8333690969348
27,1237.6323034242746,1166.1059244385447
28,1235.5135143348091,1159.8117747928586
29,1234.6980104146614,1158.7682418156787
30,1233.1208639477104,1160.7161050838085
31,1233.7031207218349,1159.0746917979848
32,1234.2988798778342,1159.8715931515337
33,1231.4360925095914,1165.8265910912182
34,1230.7132770340627,1159.1705689841074
35,1230.7367082853486,1161.511936183794
36,1229.92739673702,1172.8154662959535
37,1229.9575237316303,1158.0902420026525
38,1225.250008141478,1166.4166796365496
39,1229.2448133081325,1158.1934239251511
40,1228.5447254683268,1166.9799808155499
41,1226.2770930495217,1154.4896246360092
42,1226.3247620251184,1156.2280904710494
43,1227.6725579507288,1159.6048715282157
44,1225.9660321205677,1164.1467771064999
45,1225.8329703980012,1169.4601121325193
46,1226.2515108145792,1161.2113384654701
47,1225.1700374113875,1158.2489443347188
48,1225.7455963160694,1157.8884065828242
49,1227.8340523589336,1169.7112735004555
50,1226.7142881070949,1160.5891604505437
51,1222.7721540504526,1157.1733386477765
52,1226.1906636123852,1156.1736887244174
53,1225.7611373862476,1162.1202574275328
54,1225.1977331377027,1155.2664218456225
55,1224.1934171691221,1156.8688395767854
56,1220.2036198929598,1162.6782179242143
57,1223.843751426055,1162.7900847914659
58,1223.0720719667238,1157.503450123904
59,1223.7862846225423,1159.1187540274161
60,1222.16329816042,1156.3379460805677
61,1224.3549501326697,1157.4068760353434
62,1222.2824310847227,1164.0087075969423
63,1223.0212217215876,1163.8117327069122
64,1223.6777580993705,1157.9618462323351
65,1221.7953882209304,1171.3206568755104
66,1221.724940012346,1161.7332356781637
67,1220.2609100730722,1179.0785873004299
68,1223.0395401506578,1155.0868280626148
69,1219.0603870531211,1161.3467027221418
70,1221.0492911780398,1156.205683449585
71,1220.9349152881814,1165.0648540191655
72,1222.1636432398145,1156.2912434206555
73,1220.6191983931938,1154.5944381935478
74,1220.9180298110846,1156.9419786156329
75,1221.3416245038366,1163.1061943914515
76,1221.3786929121641,1167.523252892272
77,1217.536252082559,1201.920934984372
78,1220.9628892248732,1168.8976585680491
79,1219.3699165804464,1162.8150128243351
80,1221.3980944170826,1158.237378533184
81,1219.9358635629349,1172.3233304140347
82,1218.8965192225999,1156.0254247896487
83,1221.7012123490351,1160.4178907394764
84,1222.5625646651147,1187.3553756293736
85,1221.0666645733907,1158.1109817562008
86,1221.6212673397922,1161.1724653441272
87,1220.8291105596111,1157.6198577585108
88,1216.3793212579485,1181.7503779178639
89,1221.7977038491249,1157.2771429107418
90,1219.4590242008285,1155.339811948128
91,1217.9267599126902,1158.9988223195053
92,1216.664308248178,1156.1527467249646
93,1220.3782967022139,1160.6881793388072
94,1218.9956081912187,1159.0970130626481
95,1218.3776453839791,1159.0940500499496
96,1216.9495257148321,1155.2219355382924
97,1218.1412700695209,1157.5403389568758
98,1216.5514570704536,1158.7653921903313
99,1216.5506876489319,1155.3886770867214
100,1220.0968610557745,1156.8578105144898
101,1219.6440953957194,1159.9254891764474
102,1218.676224441982,1163.9875646058983
103,1219.9808782352263,1158.6448968191958
104,1219.9933715405459,1156.4550444270726
105,1214.2762204853275,1159.0289388608558
106,1219.1089393790739,1159.2671540924771
107,1218.6401184133888,1157.4221978058549
108,1219.3493863140616,1170.913151479434
109,1216.0213069996798,1164.7404791962604
110,1216.5993641713158,1162.7220707416243
111,1221.462273972867,1163.6911647055124
112,1212.8370329436348,1160.0190854501134
113,1219.7787975483054,1155.358088622055
114,1216.6650908671909,1160.9309326930297
115,1216.8953727780506,1171.1035136932924
116,1218.248844273129,1168.4946209784698
117,1217.8306868430814,1158.3634912616287
118,1217.4406845883586,1163.8785746866381
119,1218.6592821560375,1168.7758726897814
120,1219.0142219951827,1154.2461286244541
121,1216.854746751291,1154.8405553800885
122,1214.9215777064139,1155.8778560362832
123,1216.8317616218819,1157.1681813674893
124,1217.678188067933,1155.1049813211646
125,1219.1096655263066,1170.4022375741413
126,1214.9313074985398,1156.9295427321224
127,1216.5233724978179,1159.0943557848241
128,1217.6398190973973,1180.5811991766413
129,1216.9835931329071,1157.1980323508919
130,1215.6535160191097,1156.1544960872159
131,1215.9717449230366,1155.8022768033645
132,1218.8443592885033,1154.008825609372
133,1217.2028603501105,1177.1512681809993
134,1217.5246223702509,1170.4772514130766
135,1214.7633994984849,1157.9975021788107
136,1218.7774842034585,1156.77816570134
137,1214.8884524699481,1153.6431962746979
138,1218.8514355033155,1155.0470123068189
139,1214.5364575900562,1156.891438381818
140,1216.1356788965838,1162.0338084301382
141,1217.5039795751579,1163.985380995113
142,1214.2105302964619,1156.9082034555943
143,1218.0176637401596,1155.3783469136704
144,1214.6473402932425,1158.0342673760088
145,1219.8546365042714,1162.4345037528542
146,1216.5087160744097,1155.3365854453164
147,1213.3806718876531,1167.0193451254277
148,1216.2603249497199,1157.7795906080062
149,1214.16555197561,1162.8093975121731
150,1217.1568217184347,1159.099841818422
151,1214.0136737418356,1158.6901498880698
152,1216.4852669844713,1155.4025737301706
153,1217.6876939953438,1155.9796676034109
154,1214.3769922766933,1158.9988240956393
155,1215.0337908671079,1157.8549792922233
156,1214.6824722743784,1158.6938215555085
157,1213.1844899867081,1175.9001551187193
158,1212.8332754700693,1164.526429387839
159,1212.2043511739907,1155.0009036729464
160,1216.8591478683225,1167.3559475704199
161,1215.1540115343482,1160.833223466919
162,1216.0089212707676,1157.6708519468709
163,1212.7319224445923,1160.3200151563858
164,1213.2704719796259,1164.181509887932
165,1213.8759935455193,1163.1203948542729
166,1216.2393455019217,1159.1864138746705
167,1216.3694429745995,1165.4827613142841
168,1210.910415351239,1161.5646893216392
169,1216.8949437169777,1187.6641121798914
170,1213.5053552515749,1171.1236767024541
171,1211.5351125608588,1160.7188099898949
172,1214.7951966628445,1165.1137251830014
173,1214.5174917060638,1163.8067803172835
174,1212.7037075564531,1155.5685594688007
175,1215.2331522485413,1163.1219069762442
176,1211.2841184708459,1160.554025121975
177,1213.927424195062,1159.7668487562603
178,1216.0882118763109,1171.5194180052579
179,1214.8684296717356,1163.3817346622152
180,1210.0516026577102,1169.9337769575641
181,1213.7256684671952,1172.8347062988864
182,1213.3165057886426,1157.2058079831488
183,1217.6162628977604,1161.2673575505605
184,1213.611080484058,1182.1590320026141
185,1213.3040014897349,1170.1020897168278
186,1212.266403470489,1164.479555360175
187,1215.5523185373468,1164.6068167059889
188,1212.3801245677239,1160.6244260980759
189,1215.1599699294254,1166.9185037195873
190,1210.9264916846989,1166.5879326914999
191,1214.6038584227063,1166.320086791626
192,1214.3904511768533,1166.0410577433579
193,1216.2905902457419,1166.0611262933107
194,1213.5728285796781,1162.0880082420133
195,1209.3116687136173,1165.6656863304222
196,1211.4596780081777,1161.0937791279478
197,1215.0966729980055,1173.026247175299
198,1211.0154523176973,1175.9604885951201
199,1212.4250117247655,1170.8208739333343
200,1210.8351536882865,1165.7589650067134
201,1215.1249362683034,1177.3120016485893
202,1209.8511672234677,1172.7809257323997
203,1213.9279624400954,1170.8696994686793
204,1211.8203063290709,1177.2020480956578
205,1211.9307338873409,1166.418645139388
206,1211.7181854636972,1171.2501742782777
207,1212.2917601553788,1161.7356230711446
208,1214.2771364015953,1170.8085116848349
209,1210.7772178682312,1169.6878039911519
210,1214.1834574191371,1176.8867572966433
211,1209.7410413147336,1172.1905225747657
212,1210.1660931246101,1166.7789421311461
213,1212.4946305397311,1165.560706743257
214,1211.8057160746171,1181.8270983816387
215,1208.3673864735722,1164.123035365782
216,1215.6503918954854,1171.2751078664271
217,1212.5030933467635,1172.0052913654326
218,1210.720180255433,1166.8319643370721
219,1213.9052721410862,1170.5592919456451
220,1214.3781703018799,1182.3927624507505
221,1210.0295909016236,1178.3239185866112
222,1210.5083402700109,1175.9978479512438
223,1211.4332175048205,1180.9278994484962
224,1212.1783562905725,1178.7900573780705
225,1213.7647005533302,1177.3401752647451
226,1208.3735276629789,1176.4221365421997
227,1211.5293769674374,1178.4600604301688
228,1211.1439603353417,1173.1632337585129
229,1210.5432223544449,1182.2948388115699
230,1214.8493953371008,1185.8501542786209
231,1207.6354866643628,1180.2625375574535
232,1214.0674937336548,1171.5966376728579
233,1211.5848628508406,1181.3501489307725
234,1212.1501152926617,1186.0837584721587
235,1212.3992145962904,1182.015657745038
236,1210.7008366483497,1190.9187892525592
237,1211.3010050887867,1180.8668853886979
238,1212.8500897221982,1180.4516560691973
