epoch,loss,val_loss
0,1304.8662719467279,1178.1728498512339
1,1240.1232510601553,1167.3402611433498
2,1232.1953740148292,1164.6425678055471
3,1230.2898719029195,1166.6243081818016
4,1225.5902804210211,1165.2538115858729
5,1225.7970304400008,1152.9342872276079
6,1220.9483437874405,1181.4772969961368
7,1222.7425486160316,1155.6542470149298
8,1220.903069249026,1157.7921802711974
9,1219.4927543763297,1171.0068517018904
10,1219.1753435937044,1151.778499373158
11,1217.7516930838613,1165.7703217771364
12,1216.5561980034399,1156.7660948462474
13,1214.220555515338,1149.9512382513806
14,1214.1534829605607,1146.8809946946603
15,1210.6242597737146,1162.8976739641967
16,1210.1728303596542,1151.0191669318265
17,1211.6552090316682,1152.3024217318759
18,1209.1786955036951,1156.7049662704273
19,1209.1787034960855,1159.9661785116009
20,1209.7931160744511,1166.4675192367049
21,1209.3529877772044,1148.2451055975616
22,1206.7577283368237,1145.242547695578
23,1207.1821826750077,1142.6688587120659
24,1205.1871114583369,1157.635114360281
25,1204.7080975761835,1152.7552748479982
26,1204.0378504828466,1146.8098085674069
27,1201.8081939425019,1141.7221684873155
28,1201.7114380323594,1145.6853549020616
29,1203.6130156796569,1163.1480311520947
30,1201.9318469751661,1143.4558614700045
31,1198.275407776553,1140.0907673410368
32,1200.9378021681016,1141.3829338702492
33,1197.4788339593802,1152.4433834364379
34,1198.4555682860498,1141.8929749053723
35,1198.6811930381755,1152.407120464004
36,1197.4691623503006,1142.6722238649224
37,1196.9887021307024,1150.8708322374316
38,1194.779753238545,1158.316506670204
39,1195.031029155929,1144.0604488661254
40,1194.1714927394612,1145.6447730052239
41,1196.0170966045473,1139.0472231648589
42,1194.8969875455612,1149.5580310027481
43,1192.7129906951723,1147.0086337521407
44,1193.2280426025391,1150.2655442334276
45,1192.403405110919,1139.6385723622857
46,1191.2063457971929,1159.963959751437
47,1191.5604646823724,1152.6280531838675
48,1191.7707853098491,1143.9998925532338
49,1188.6320730904552,1154.8113698902632
50,1191.6656749404478,1143.1477594756432
51,1192.0367825750384,1154.7042222845423
52,1191.2864573178092,1147.7241350950178
53,1189.0437812772766,1151.74091024731
54,1190.2246066525313,1144.9009454900568
55,1188.1661585027521,1142.5538254626849
56,1190.5957236601928,1156.6871327000749
57,1188.7091416688722,1144.8676493344108
