epoch,loss,val_loss
0,1392.0295018639317,1207.0044478397806
1,1298.1593865691957,1200.951309917129
2,1289.767534254361,1179.7055315586501
3,1284.8163673057329,1177.0870130566489
4,1279.9925798984939,1180.7838257147077
5,1277.4771429821913,1171.7200229226682
6,1274.4286005349106,1172.6479087187865
7,1270.2042539948209,1165.6714634145835
8,1270.3597543565722,1171.8019031664023
9,1266.9944932754504,1165.1064819750791
10,1264.7396669088021,1171.3653815438813
11,1258.6563615434334,1163.174887398693
12,1259.8908040347299,1169.5433787278635
13,1258.6147430082854,1186.3271290431512
14,1255.169502459245,1168.2199519829114
15,1253.1638727309648,1162.8191209402546
16,1249.668740401353,1161.0355664352896
17,1253.6235853793162,1161.2088393840936
18,1249.530346866371,1160.541687789567
19,1244.7812725057415,1155.5053305937865
20,1248.351708294683,1160.1635241253252
21,1242.6623075188675,1159.3009846832354
22,1245.9033378918696,1160.1246374190209
23,1243.2522165821888,1163.3043594554813
24,1241.4904947726527,1167.7527159866684
25,1241.8139760447643,1153.9180313927093
26,1237.9237856026311,1155.0936082241994
27,1237.6459255947739,1167.5660563220183
28,1237.0551556609096,1158.3735634699249
29,1239.0224943331166,1173.2282900490191
30,1234.780066996585,1158.2512652478993
31,1236.1208361007443,1152.2573059652452
32,1237.8663307520526,1159.8269464562479
33,1236.6445526926823,1155.8659142661925
34,1235.1788620215507,1158.0134356165702
35,1233.5301984010759,1191.3441541180737
36,1232.2538284911072,1159.5522173652228
37,1231.2947771174481,1152.9492317141369
38,1230.1268908452867,1155.8309920966474
39,1232.2264893304116,1151.7292439502078
40,1230.0572038648893,1158.5240185007567
41,1230.1645725350716,1157.5999012236487
42,1229.4240233130442,1152.3907178232198
43,1227.4420663060632,1167.8235309247557
44,1230.9892162754056,1161.168692356262
45,1228.5297277769803,1152.9341499633269
46,1229.944497366932,1154.0006611191225
47,1226.8899443568876,1154.8585523995891
48,1227.6040958219803,1154.6704079782751
49,1227.4315647847995,1152.9142099800208
50,1229.7502169418658,1153.2408842412517
51,1227.5069130481859,1149.4056048008376
52,1225.8080870596757,1154.5735226277081
53,1226.7116649695747,1150.6556745997505
54,1227.8019942524277,1153.800069570744
55,1227.6052967936889,1164.5939740202846
56,1225.432007458216,1159.0998406552012
57,1224.3000289152108,1152.0654391253915
58,1225.0236538973722,1150.6830885635156
59,1226.1028358634489,1163.7243207933138
60,1225.2549614010975,1155.2957953985403
61,1226.5063717695446,1153.9339997349093
62,1223.4653449176021,1151.1031337015286
63,1227.8202108870955,1149.7066142196461
64,1224.1338951350676,1153.1038710497755
65,1224.366751905002,1156.2466147008749
66,1225.8127947526152,1151.5033599412734
67,1222.0250891051053,1151.3443913099213
68,1225.3347304351469,1166.9223471538637
69,1225.0714905770431,1156.6490985672658
70,1221.7311876891727,1149.9961241379367
71,1224.8476463972561,1162.6364849806844
72,1221.7690114399693,1160.4787700332213
73,1221.1732881687005,1151.9702521286076
74,1225.4997913292534,1156.1513193757633
75,1221.4251740616869,1177.9273701346112
76,1223.5067319391942,1153.5087411470502
77,1219.4269335802674,1167.4324282222415
78,1222.5174688113982,1151.5806619260102
79,1219.2450136040466,1151.539716099923
80,1227.7238954399841,1159.209334614121
81,1219.5782586343225,1163.2689436634619
82,1220.533365695276,1157.9119811337584
83,1223.9819848798754,1157.8302127964535
84,1221.3923148493091,1152.8713380980512
85,1221.1770555727949,1154.5401449535698
86,1221.8223627263849,1150.9827180795985
87,1221.3179614278556,1154.0197978963665
88,1220.9732093778625,1150.9379940373267
89,1221.699915079718,1152.5483225236633
90,1221.9969747408832,1150.5272999312174
91,1220.466630804407,1150.3542377792787
92,1218.7852258674147,1155.6363138022216
93,1219.4800924270357,1153.9860035030135
94,1219.3912971904952,1153.5095894164519
95,1220.1604206924633,1150.6495557864439
96,1222.050120364232,1153.9298934223496
97,1220.2100350145779,1154.9048469173979
98,1220.435629119484,1152.2031782048175
99,1220.655661376331,1150.1880676217675
100,1220.6341254559227,1152.3906408681034
101,1221.0313479051615,1149.8877094174809
102,1219.6417210918416,1148.8702259825363
103,1220.0357164044246,1150.3479283931606
104,1221.2689195760956,1156.0977010540569
105,1220.3364693666781,1156.4764539642463
106,1220.5046128732426,1152.1336938538791
107,1218.4813038996954,1161.1854293162071
108,1217.5385682293188,1151.3110558470123
109,1219.4854298399582,1150.6216248647581
110,1220.4405867609819,1161.5266949208794
111,1218.3793749813317,1150.7409916880176
112,1218.4255341794801,1150.0599063947834
113,1221.3489749101429,1167.3561161271373
114,1218.3103215323733,1154.9613222237249
115,1220.7098684772761,1151.5556061387365
116,1220.0576257179021,1152.2161205100526
117,1221.6326643977006,1159.3228681980804
118,1215.3656688032256,1150.4229919381737
119,1219.9990651042358,1147.9354539999238
120,1217.7114727892101,1153.6347287549947
121,1220.7292462318958,1156.4178605772422
122,1214.4216183878755,1153.6809523330469
123,1218.3722458209845,1149.8007715009692
124,1217.5822931774208,1151.9769087980233
125,1220.7198442509343,1154.9941246013268
126,1217.4625855270035,1154.4956951805768
