epoch,loss
0,2.1411039809011063
1,0.78484967699590724
2,0.65580193263179853
3,0.60906866602177889
4,0.58306276091989484
5,0.56410226111142137
6,0.55008755033870915
7,0.53723211661824644
8,0.52794058035004809
9,0.51999548975026832
10,0.51139830834460709
11,0.50394041410032309
12,0.49702849149703981
13,0.49245430764162318
14,0.48526288929975259
15,0.48064021785304234
16,0.47601305037174585
17,0.47099417295096058
18,0.46598766021008764
19,0.462093346118927
20,0.458381127164049
21,0.45456623016663317
22,0.44976416371903327
23,0.44585634227068921
24,0.44245826026178758
25,0.43831540703773497
26,0.43767743670715475
27,0.43269257289058755
28,0.4304980284088063
29,0.42771734799978867
30,0.42447042921804035
31,0.42110606985272103
32,0.41875205172682706
33,0.41610541067033446
34,0.41298451743035947
35,0.41065470038719898
36,0.408831825773671
37,0.40763482671863627
38,0.40493894887420367
39,0.40329017524449329
40,0.40113819239274512
41,0.39974892991893696
42,0.39750861901157308
43,0.39641764283180236
44,0.39460326955003561
45,0.3936192737435395
46,0.39129323253091775
47,0.39047986262249496
48,0.38907586624037543
49,0.38753214678674375
50,0.38553863610861439
51,0.38529991541268693
52,0.38415215827384086
53,0.38298014726278917
54,0.38224281020884243
