epoch,loss
0,2.1714726894306686
1,0.77935425227543098
2,0.65248670649978346
3,0.60639659926576439
4,0.58118332161093655
5,0.56482128950784793
6,0.54918186610599729
7,0.5382108235359192
8,0.52659152510031215
9,0.51836087885892612
10,0.50964287721885826
11,0.5045377444321254
12,0.49707653612460728
13,0.4925665717979647
14,0.48658632627073323
15,0.48199531865569778
16,0.47521180110157663
17,0.47052473097477321
18,0.46751563087949211
19,0.46308360994986769
20,0.45877895953520287
21,0.45464806743387903
22,0.45055419917376538
23,0.4473644080701864
24,0.44322686705949171
25,0.44004368248975501
26,0.43616364989640577
27,0.43281070074945127
28,0.43014540852240796
29,0.42635947126262591
30,0.42442694002727294
31,0.4217854005885574
32,0.41839503600912276
33,0.41694135735619742
34,0.4134294975478694
35,0.41228032321300145
36,0.40886488388169484
37,0.40701454916090335
38,0.40550822201764808
39,0.40340170543148834
40,0.40132684725635459
41,0.39914258702745975
42,0.39755624208810192
43,0.3964064723815558
44,0.39438722884879923
45,0.39414194937022229
46,0.39097509512361489
47,0.38947889840827798
48,0.38869616258819151
49,0.38784902183514719
50,0.38670116251369691
51,0.38541983512212646
52,0.38406993310406523
53,0.38274911860250077
54,0.38204217209006258
