epoch,loss
0,2.2013959098761937
1,0.7241167141806405
2,0.64506800813494991
3,0.6078177087711838
4,0.58577514027649502
5,0.57141830088957302
6,0.55587769506112583
7,0.54490455791635328
8,0.53550311102057402
9,0.52500506844160688
10,0.51425244254885982
11,0.50783480023438077
12,0.50343388064852301
13,0.49518984122096366
14,0.49018773418552469
15,0.48402120932093207
16,0.47912280258142725
17,0.47338695775787787
18,0.47049548628195276
19,0.46670279345422422
20,0.46206757001157078
21,0.45720956269300211
22,0.45318970057199587
23,0.44910664614641443
24,0.4461760994173446
25,0.44149674222154439
26,0.43783014538153164
27,0.43416100663958856
28,0.43095039387918871
29,0.42816318023879574
30,0.4255677829598481
31,0.4225556457042694
32,0.42068447059055547
33,0.41727492478658568
34,0.41533868087912507
35,0.41250400664671411
36,0.41032731542047463
37,0.40673575203373746
38,0.40628055606248242
39,0.40355667368421017
40,0.40276269217707078
41,0.39976676601283956
42,0.39815196615345072
43,0.3960676380148474
44,0.39455383469473643
45,0.39373754040250236
46,0.39139307782335103
47,0.3906921658201038
48,0.3886220876000962
49,0.3881556019693051
50,0.38599940374212444
51,0.38418651832724515
52,0.38429171742133372
53,0.38333322875904585
54,0.38107327566956573
