epoch,loss
0,2.112107551817624
1,0.77106575219136364
2,0.65494388537586856
3,0.61062708407078148
4,0.58448079374601258
5,0.56511621983546134
6,0.55140057356852401
7,0.53948450290931849
8,0.52944390670308528
9,0.52041270161574738
10,0.51240433510744343
11,0.50408610496880868
12,0.49824302367444306
13,0.49209060214600475
14,0.485945950094259
15,0.48183207961748231
16,0.47706346727767079
17,0.47113345850188776
18,0.46797893135052809
19,0.46193444454445032
20,0.45915008364983323
21,0.45456496049773021
22,0.45138357643811206
23,0.4455335913064345
24,0.44335895707022471
25,0.44080284271600112
26,0.43598414283878401
27,0.43349284615156786
28,0.42919250663721337
29,0.42692343801822302
30,0.42302328912716991
31,0.42077001407461345
32,0.41884566471261797
33,0.41550579372441993
34,0.41412200583601899
35,0.41048246003546807
36,0.40804551716120741
37,0.40701553551655895
38,0.40488464823308978
39,0.40294067522264876
40,0.40091309041347145
41,0.39955508218621311
42,0.39747959121218268
43,0.39673187968865881
44,0.39517310261726379
45,0.3924153737976866
46,0.39114868022360894
47,0.38960042438417108
48,0.38862199511168138
49,0.3865597826129985
50,0.38535638680997886
51,0.3851038956642151
52,0.38329054204922802
53,0.38294284399950279
54,0.38205845877809347
