epoch,loss
0,2.1860729421759553
1,0.82176439096342846
2,0.64523554113675963
3,0.60210769938972764
4,0.57762353750894657
5,0.55967928477053375
6,0.54617269439517324
7,0.53354243615888197
8,0.52727111890630907
9,0.51666065103602854
10,0.50933667617024114
11,0.50080311017216372
12,0.49552045610715756
13,0.49026572085776421
14,0.48478270008878888
15,0.47921824336051944
16,0.47405742975900755
17,0.47004573831018409
18,0.46522648410977058
19,0.46094553403134614
20,0.45622683502593131
21,0.45247415023029974
22,0.44779842934518488
23,0.44429531518018472
24,0.44217475004915924
25,0.43765891016654246
26,0.4336075530187139
27,0.43124420460665003
28,0.42805871974747134
29,0.42483243949008437
30,0.42238088720249678
31,0.41910312142012252
32,0.41774474854739208
33,0.41398427376207314
34,0.41192200818151797
35,0.41039743230027975
36,0.40815109084237294
37,0.40612811479928357
38,0.40364840853889034
39,0.40249088197384242
40,0.39982785845702551
41,0.39878160818567815
42,0.39693756715306694
43,0.39508047468257401
44,0.39418650415708434
45,0.39241373345537006
46,0.39037849039401651
47,0.38906442943608988
48,0.38760628216671494
49,0.38670873491269236
50,0.38654973443948998
51,0.38430608614435735
52,0.38378992539531781
53,0.38231868240068545
54,0.38075096892860699
