epoch,loss
0,2.0415891478646477
1,0.7814107785134945
2,0.65893719495467418
3,0.60777613626336147
4,0.58301380310418471
5,0.56461513917401152
6,0.54936936911546963
7,0.53939322905720399
8,0.52865824814112683
9,0.51941721644041672
10,0.51127549002755368
11,0.50413583685766972
12,0.49730561240664067
13,0.49021110822569647
14,0.48636827448628983
15,0.48122047282614799
16,0.4755052223520459
17,0.47164119151403316
18,0.4661983247972884
19,0.46216477013983814
20,0.45805933538472876
21,0.45394976253779429
22,0.4500297965643541
23,0.44535708265484503
24,0.44171916703008257
25,0.43862245658658583
26,0.43615917975047847
27,0.43228212397053556
28,0.42968926877345681
29,0.42632124057355919
30,0.42227383058026152
31,0.42024750257438082
32,0.41887608762057321
33,0.4155229110987681
34,0.41365818912128233
35,0.4112203873778289
36,0.40838218036687601
37,0.40706727599197962
38,0.40464786149420828
39,0.40275413805583737
40,0.40090626583909089
41,0.39884924965084723
42,0.39693613106349729
43,0.39513110176572258
44,0.39470539018792927
45,0.39314118931878289
46,0.39165145444420146
47,0.38956075533381046
48,0.38779511186311832
49,0.38846493700765211
50,0.38620405507537553
51,0.38388286055258986
52,0.38372024740812916
53,0.38243192540024812
54,0.38143326251011972
