epoch,loss
0,2.0973361440424649
1,0.75272030753909414
2,0.64792420288301866
3,0.60650243669185999
4,0.58169369605352295
5,0.56506713127190211
6,0.54854988221852286
7,0.53842004735514803
8,0.52741336889986723
9,0.52054573812574711
10,0.51154244085527811
11,0.50593904389525357
12,0.49811498808410931
13,0.49235216012540856
14,0.48655666909127865
15,0.48288831094525897
16,0.47751041065971805
17,0.47139835982952477
18,0.46798341982769515
19,0.46302307563008005
20,0.45866206940614951
21,0.45407862055976433
22,0.45168785113208698
23,0.44683995096188672
24,0.44309323076931934
25,0.4399709248992632
26,0.4378532894827285
27,0.43320351335237611
28,0.43056789249744054
29,0.42544791059673959
30,0.42374104569543081
31,0.42191258034616147
32,0.41852313120410128
33,0.41688017134396538
34,0.41534873478817491
35,0.4123234291346568
36,0.4085508731851038
37,0.40818516117221904
38,0.40573823926583774
39,0.4029976942179338
40,0.40103703995920575
41,0.40007080312045118
42,0.39781990910476106
43,0.3962826657295227
44,0.39417968662279956
45,0.39325811318631443
46,0.39194346634846811
47,0.39036150493711796
48,0.38877116720631438
49,0.38809322665322504
50,0.3860663246208767
51,0.38527682018729875
52,0.38365181506804702
53,0.38332881540622349
54,0.38220704130406652
