epoch,loss
0,2.1407924649850378
1,0.76021905795583189
2,0.64549501077184135
3,0.60861563525109919
4,0.5845866125934529
5,0.56729317856284811
6,0.55266782384998392
7,0.54103797206338844
8,0.53118929298418871
9,0.5224488232045803
10,0.5153171392431799
11,0.50615099616770476
12,0.49905442235604774
13,0.49273308535791793
14,0.48632071472563831
15,0.48142298437514397
16,0.47626959557803172
17,0.47281442592728812
18,0.46686090287172571
19,0.46353683892286046
20,0.45862528321877966
21,0.45380559415187477
22,0.4516061328941921
23,0.44547121758730907
24,0.44355841659150036
25,0.43959746216827966
26,0.43646622700511284
27,0.43279557907356409
28,0.42958087669228606
29,0.42721448873573881
30,0.42371698408756614
31,0.42107742649204327
32,0.41809172191709842
33,0.41568604023951405
34,0.41329415750953385
35,0.41077372697164427
36,0.40886235536269422
37,0.40668867320384622
38,0.40465835384602816
39,0.40244360055563583
40,0.40112532980037185
41,0.3984202212207722
42,0.39710953280610856
43,0.39525485018514239
44,0.39364200830459595
45,0.39247967175717624
46,0.39058270850271548
47,0.38953633344398353
48,0.38782633108912773
49,0.38662582071322316
50,0.38526049362038667
51,0.38591077329977502
52,0.38300186681297588
53,0.38218694111086288
54,0.38069842921113067
