epoch,loss
0,2.1938811608080595
1,0.77869098469896136
2,0.65736794602196169
3,0.60527920884906117
4,0.57528193037464936
5,0.55671824547479742
6,0.54165470393198845
7,0.5320457269785539
8,0.52342330192619901
9,0.51498516795770177
10,0.50898949843532637
11,0.50198052894394352
12,0.49592769247181012
13,0.49035521552247824
14,0.48624457228858514
15,0.48044597717950926
16,0.47587282333733899
17,0.47144701271686912
18,0.46652134045115057
19,0.46235850581582988
20,0.45798103577685806
21,0.45335920214653014
22,0.45022645385760179
23,0.44582394642649958
24,0.44356167761784682
25,0.44000341660571546
26,0.4366875056950551
27,0.43321230040406283
28,0.43033626785818135
29,0.42805655396209574
30,0.42418511345701398
31,0.42233753008662528
32,0.41871137490812338
33,0.41761237659544315
34,0.41451059449393796
35,0.41245252562019058
36,0.40928673537272325
37,0.40663410341964579
38,0.4054161587076367
39,0.4042072379814004
40,0.40139016610271527
41,0.39984727828007827
42,0.39759101845183464
43,0.39673828282446233
44,0.39437738083443552
45,0.39353531504577061
46,0.39206594071298273
47,0.39086373410134945
48,0.38899137643148313
49,0.38735738500109257
50,0.38616230022232489
51,0.3849399518291905
52,0.38398775370615834
53,0.38295387713414319
54,0.38226576433991488
