epoch,loss
0,2.1517332830968892
1,0.77419330255040586
2,0.64636859664377178
3,0.59863758258099831
4,0.57985492130495464
5,0.56118400177865657
6,0.54927243718561136
7,0.53573648922848249
8,0.5280991718454181
9,0.51909441399124434
10,0.51235322518168758
11,0.50546722718004911
12,0.49826055436764122
13,0.49090875947250512
14,0.48731157642490458
15,0.48170045465793249
16,0.47811945948960644
17,0.47039265830561799
18,0.46711854014756543
19,0.46235991804104931
20,0.45877228071104803
21,0.45385464751495508
22,0.44972428602992365
23,0.44736563734288487
24,0.4434920200536836
25,0.43961068803409359
26,0.43629928040054611
27,0.43327672114912069
28,0.42919027465694354
29,0.42748087948223329
30,0.42322637976340527
31,0.42204127667085178
32,0.41876623155935755
33,0.41689445864479496
34,0.4137995657830868
35,0.41167959089549083
36,0.40883969086521077
37,0.4067222294042695
38,0.40455074472247432
39,0.4028380575270023
40,0.40043025147240119
41,0.40002030642527453
42,0.39700427520949888
43,0.39584184790557286
44,0.39464320900305261
45,0.39393397551662518
46,0.39140987344507899
47,0.39083773588234522
48,0.38873185310723646
49,0.38712139730183581
50,0.38649113749558073
51,0.38469977556534535
52,0.38473506016551323
53,0.38288246316729851
54,0.38172441487042408
