epoch,loss
0,1.9982849556994888
1,0.78899036551421542
2,0.65563918320637826
3,0.60820900991277871
4,0.58213696252624947
5,0.56534032787916799
6,0.55271112716422888
7,0.5394905361589396
8,0.53102620331746231
9,0.51926330274006105
10,0.5105809631662549
11,0.5027392989284587
12,0.49757559648099936
13,0.4904843891116808
14,0.48694947328207627
15,0.48082866198611707
16,0.47679018859593375
17,0.47058413555037298
18,0.466704743628232
19,0.46309035859018
20,0.45755239192044961
21,0.45464052155332746
22,0.45107539415359499
23,0.44723160725719524
24,0.44290388078059789
25,0.44025255466407198
26,0.43659859277167412
27,0.4324668718284031
28,0.4299431770927501
29,0.4265869088892667
30,0.42358853371638172
31,0.42245273740786426
32,0.41906473857051924
33,0.41565943976618208
34,0.41427522697538699
35,0.41141105091796731
36,0.40965707659721373
37,0.40755390072768588
38,0.40489317833252675
39,0.40358137508608261
40,0.40019996926469625
41,0.39946975566306203
42,0.39785790756063644
43,0.39613170092960576
44,0.39469002141142789
45,0.39240641031625134
46,0.39239163436979618
47,0.38955418786912593
48,0.38819186606497136
49,0.38817773839212816
50,0.38568251580562229
51,0.38503039832385083
52,0.38419644232066175
53,0.38283240941335572
54,0.38205655770481756
