epoch,loss
0,2.1937021088600157
1,0.75539713760591898
2,0.65056200715730772
3,0.60970686123056228
4,0.58431563896952932
5,0.56687615597023155
6,0.55451961274416939
7,0.54282372488165798
8,0.53222422874198771
9,0.52522687194482331
10,0.5150755769576667
11,0.50675081921073628
12,0.50164054537719149
13,0.4945229148864746
14,0.48931440472602844
15,0.48292443462137907
16,0.47851661191796357
17,0.4724430641363252
18,0.46714361604654564
19,0.46339049451756026
20,0.45986548502490204
21,0.45516835793009341
22,0.45097526509806796
23,0.44882627136302444
24,0.44332281027200088
25,0.44050914467505686
26,0.43787481283241847
27,0.43438304219605789
28,0.43039725393619177
29,0.42796912692627814
30,0.42453527011961306
31,0.42246423865264315
32,0.41963670249255197
33,0.41604268852269877
34,0.4138419375779494
35,0.41174747977616655
36,0.40995959967937112
37,0.40733652535474524
38,0.4057655693450064
39,0.40388943505737018
40,0.40163056701984046
41,0.40052019105767306
42,0.39790352333266782
43,0.39673672804292642
44,0.39414136623436552
45,0.39403669555232212
46,0.39237322251751738
47,0.39107514277944028
48,0.38926810682944529
49,0.38773604060119055
50,0.38727661659132762
51,0.38482437709592421
52,0.38401452647065215
53,0.38460165194745333
54,0.38255250354982773
