epoch,loss
0,2.2467985198632725
1,0.74095113871232521
2,0.64516753340667143
3,0.60828579603501087
4,0.58332744065320719
5,0.56812859503728041
6,0.55283181208484578
7,0.54058286160792945
8,0.53111315495563005
9,0.52041172688862058
10,0.51275788125002164
11,0.50694422017853213
12,0.5005750259813273
13,0.49415167900751222
14,0.49050918624086198
15,0.48255134449814852
16,0.47929403037395119
17,0.47433848803898071
18,0.46815571787222376
19,0.46474011398711296
20,0.45957369156603545
21,0.45681649846850703
22,0.45169046318755962
23,0.44808863777034685
24,0.44453515104527741
25,0.44072872611711611
26,0.43804642537854754
27,0.43398239347169987
28,0.43069079027985629
29,0.42936306575559219
30,0.42481350219474651
31,0.42273477001010246
32,0.41957038591492851
33,0.41746464936238414
34,0.41452651948299046
35,0.41231631323976337
36,0.41017358170365387
37,0.40851038984532628
38,0.40620324823091614
39,0.40406925473573074
40,0.40225421424181956
41,0.40035523333639467
42,0.39803456691076172
43,0.397221686885042
44,0.39579243171889827
45,0.39355464764361109
46,0.39299367963143117
47,0.39146770841670486
48,0.39014614779994172
49,0.38914530610138515
50,0.38668088031264969
51,0.38617930263843175
52,0.38515544994822087
53,0.38405124218958731
54,0.38171578339810641
